1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
0,6,2009,12.0,3,0,6,1,2,30,3
93,92,2007,16.0,4,0,3,1,1,60,3
72,30,2007,23.0,7,0,5,2,2,30,2
0,31,2009,18.0,7,0,6,2,1,30,3
406,1,2011,20.0,3,0,3,2,1,30,3
4418,60,2011,8.0,4,0,4,1,1,30,3
420,52,2007,10.0,5,0,3,3,1,30,3
5,53,2012,19.0,4,0,1,2,1,70,3
0,1,2010,17.0,2,0,5,2,1,30,3
206,1,2011,8.0,5,0,3,1,1,30,3
6,4,2009,23.0,4,0,6,1,2,40,3
212,1,2005,17.0,5,0,3,1,1,30,3
27,47,2005,22.0,2,0,3,2,2,70,1
3178,50,2006,15.0,5,0,4,1,1,60,3
60,6,2011,18.0,5,0,1,2,1,70,3
1230,16,2013,13.0,5,0,4,1,1,60,3
608,31,2007,12.0,5,0,3,2,1,40,3
655,13,2009,2.0,4,655,3,3,2,30,3
269,45,2005,19.0,6,0,4,2,1,60,3
19,11,2011,19.0,7,1320,3,2,1,40,3
2026,46,2007,10.0,7,0,4,1,1,30,3
315,1,2010,22.0,7,0,3,1,1,30,3
1397,32,2005,14.0,6,0,4,1,1,30,3
4054,62,2009,8.0,2,0,3,2,1,30,2
0,1,2012,15.0,4,0,5,1,1,30,3
5460,33,2006,1.0,3,1762,3,2,2,30,3
140,36,2006,15.0,6,-1,3,2,1,50,3
5018,21,2010,12.0,5,5416,4,1,1,30,3
0,97,2012,15.0,5,0,6,1,1,30,3
0,1,2013,11.0,1,0,6,1,1,20,3
1007,42,2006,17.0,1,0,4,1,1,60,3
702,95,2013,1.0,1,0,3,1,4,30,2
6012,30,2005,18.0,3,0,3,2,3,30,3
0,1,2006,13.0,4,11,6,2,1,30,2
0,50,2006,17.0,6,0,6,3,1,60,3
979,92,2009,13.0,7,0,3,2,2,60,3
0,42,2013,13.0,6,0,6,1,1,30,3
5267,5,2014,14.0,1,0,3,2,1,30,3
1281,11,2007,7.0,3,0,4,2,1,40,3
3216,1,2009,18.0,4,3216,3,2,1,30,3
0,5,2012,21.0,4,0,6,1,1,30,2
4067,62,2014,12.0,5,0,3,2,2,30,3
552,5,2013,9.0,4,0,3,2,2,30,2
6179,30,2005,17.0,6,70,4,2,1,30,2
148,36,2009,18.0,1,1148,3,1,1,30,3
240,45,2009,15.0,2,2221,3,1,1,30,3
0,52,2010,15.0,2,3440,6,2,1,30,3
5,50,2010,14.0,6,0,1,2,1,70,3
589,4,2010,12.0,3,5321,3,2,1,30,3
1205,1,2011,6.0,4,135,3,1,1,30,3
4042,61,2010,9.0,4,0,3,2,1,30,3
5090,5,2011,17.0,6,5036,3,2,2,30,3
0,30,2010,12.0,7,0,6,2,1,30,3
163,16,2009,16.0,6,0,3,1,1,30,3
3362,50,2007,10.0,7,0,4,1,1,60,3
0,4,2006,22.0,5,0,6,2,4,30,2
324,53,2013,16.0,1,38,5,2,2,30,3
118,1,2014,13.0,5,177,3,2,1,30,3
308,1,2013,10.0,3,0,3,2,1,30,3
271,44,2014,9.0,7,0,1,1,1,70,3
911,94,2009,12.0,4,911,3,2,1,30,3
5369,21,2010,5.0,4,503,4,2,1,30,3
84,96,2010,14.0,7,0,3,5,4,60,1
57,30,2012,6.0,5,0,3,1,1,50,3
19,10,2009,16.0,2,0,3,3,1,70,3
242,21,2011,14.0,4,0,6,2,3,60,3
49,4,2006,17.0,3,0,3,1,1,60,2
6008,31,2006,16.0,6,0,3,1,1,30,2
0,3,2012,12.0,3,0,6,2,2,60,3
0,60,2006,16.0,2,0,6,2,2,30,3
547,60,2013,16.0,4,0,3,2,3,30,3
508,34,2010,12.0,2,0,3,2,1,60,3
500,21,2014,21.0,5,0,3,2,1,50,3
5111,30,2005,11.0,7,0,3,3,3,40,3
6,4,2005,2.0,1,0,1,2,2,70,1
0,6,2011,15.0,2,0,6,1,1,30,3
64,13,2013,17.0,4,0,3,4,1,40,3
640,13,2005,20.0,1,0,3,1,1,30,3
1012,42,2014,17.0,4,0,4,2,2,60,3
0,1,2005,15.0,1,406,5,2,2,30,3
0,31,2006,14.0,4,0,6,1,1,30,3
404,43,2006,22.0,7,0,3,3,1,30,3
193,10,2005,16.0,3,129,3,2,2,30,3
587,30,2007,19.0,1,514,4,2,1,60,3
197,10,2007,7.0,6,0,3,2,1,30,3
579,40,2014,12.0,6,0,4,2,1,30,3
320,55,2010,9.0,7,0,5,4,1,30,2
735,97,2007,13.0,6,759,3,1,2,30,2
647,13,2012,16.0,6,647,3,2,1,30,3
38,21,2007,13.0,7,0,3,1,1,70,3
6157,13,2010,22.0,6,0,4,1,1,30,3
58,6,2009,22.0,4,0,3,2,1,40,3
8001,53,2009,15.0,6,19,5,2,2,30,2
6041,31,2007,17.0,5,0,4,3,1,30,2
0,13,2014,18.0,6,638,6,2,1,30,3
32,21,2009,16.0,3,0,5,2,2,60,3
3205,1,2006,8.0,3,0,3,2,1,30,3
4058,62,2007,17.0,1,0,3,3,2,30,3
27,44,2009,16.0,4,0,3,2,1,40,3
416,54,2005,14.0,1,0,5,1,1,60,3
13,1,2010,18.0,4,0,3,2,1,30,3
0,30,2010,18.0,4,0,6,2,1,30,3
0,50,2012,7.0,4,0,6,1,1,60,3
259,47,2009,8.0,2,0,3,1,1,40,3
5018,21,2013,12.0,5,511,4,2,1,30,3
40,48,2011,8.0,3,0,3,2,1,30,3
31,45,2009,15.0,3,0,3,2,2,50,3
82,97,2012,5.0,1,0,3,2,3,50,3
625,14,2007,13.0,3,0,3,2,1,30,2
487,41,2009,17.0,5,116,4,4,1,60,3
40,1,2010,12.0,3,0,3,1,3,30,3
0,1,2006,9.0,3,0,6,2,1,30,3
245,45,2006,16.0,5,3677,3,2,1,30,3
0,11,2012,13.0,2,0,6,2,1,30,3
38,22,2007,17.0,5,0,3,2,1,70,1
10,1,2012,17.0,7,0,3,2,1,30,3
2,1,2012,9.0,3,221,3,2,1,30,2
533,7,2013,22.0,2,0,3,2,1,30,2
394,50,2014,7.0,4,0,3,2,1,30,3
0,97,2006,3.0,7,0,6,1,2,30,2
0,52,2005,20.0,7,0,6,2,1,30,3
6006,31,2013,14.0,3,0,3,4,3,60,1
474,62,2007,14.0,2,0,3,2,2,40,2
201,1,2010,11.0,3,240,3,2,1,30,3
5223,22,2012,21.0,4,54,3,2,2,60,3
5084,3,2014,14.0,1,0,3,2,1,60,3
0,52,2013,16.0,7,0,6,1,1,30,3
5231,6,2010,10.0,4,6,4,2,1,30,3
1,14,2006,12.0,2,0,1,1,1,70,3
1049,35,2010,18.0,6,0,4,2,1,30,3
3710,45,2012,17.0,4,0,6,1,1,30,3
882,91,2005,7.0,5,0,3,1,1,60,3
483,63,2006,13.0,6,0,3,3,1,30,3
340,43,2014,11.0,2,7123,3,2,3,50,3
0,52,2014,17.0,1,0,6,2,1,30,3
4500,34,2010,13.0,4,0,3,2,1,30,3
3054,44,2011,17.0,3,3020,3,3,4,30,3
0,62,2011,20.0,1,0,6,1,1,30,2
3,1,2011,10.0,6,0,3,2,1,30,3
5025,60,2011,11.0,7,55,3,2,1,30,3
1237,12,2009,17.0,2,0,3,4,2,60,2
0,50,2006,15.0,2,0,6,2,1,60,3
58,6,2010,18.0,7,6292,3,2,1,40,3
0,46,2014,16.0,3,0,6,1,1,30,3
376,45,2006,19.0,3,0,4,2,1,30,3
1954,43,2011,15.0,5,0,6,1,1,30,2
59,4,2007,11.0,1,0,3,2,1,60,3
1300,10,2007,22.0,5,1301,3,2,1,30,3
60,31,2011,17.0,6,0,3,2,1,30,2
5093,6,2005,22.0,4,0,4,2,1,30,2
7139,43,2011,18.0,1,7139,6,2,1,30,3
0,95,2014,11.0,7,0,6,2,1,30,3
183,10,2009,15.0,7,0,3,1,1,40,3
0,44,2012,10.0,3,0,6,2,1,40,3
58,6,2010,13.0,4,0,3,2,1,30,3
0,43,2006,11.0,4,0,6,2,1,30,3
4304,46,2010,13.0,4,0,6,2,1,30,3
0,1,2006,19.0,7,0,5,1,1,30,3
212,1,2011,6.0,5,0,3,2,1,30,3
70,97,2007,12.0,1,0,3,1,1,60,3
0,4,2014,17.0,3,0,6,1,1,30,3
0,14,2011,14.0,7,0,6,3,2,30,3
1074,36,2011,16.0,6,-1,3,2,1,30,3
0,44,2011,13.0,7,0,6,2,1,30,3
0,54,2006,18.0,5,3028,6,2,1,40,3
27,44,2010,18.0,7,0,1,2,3,70,3
5104,60,2009,14.0,3,0,3,1,1,60,3
4109,46,2011,13.0,7,0,6,2,1,30,3
414,41,2011,8.0,2,414,3,2,1,70,3
216,10,2014,16.0,3,2103,5,2,1,30,3
127,42,2006,17.0,3,0,3,2,1,30,3
4325,63,2009,14.0,5,0,4,2,1,30,3
4005,54,2005,18.0,7,0,4,1,1,30,3
20,46,2009,12.0,1,0,3,4,1,70,3
81,30,2006,20.0,2,0,5,1,1,30,3
3,1,2006,19.0,6,302,3,2,1,30,2
1,43,2014,23.0,7,1,1,3,3,70,3
8206,43,2012,16.0,1,0,6,2,2,30,3
11,37,2014,16.0,7,0,3,2,2,40,2
563,33,2006,13.0,2,5366,3,1,1,30,2
0,97,2007,10.0,7,0,6,1,1,30,3
158,32,2012,13.0,4,0,3,2,1,40,3
585,4,2007,14.0,4,0,3,2,3,50,3
0,31,2005,15.0,6,0,6,2,1,30,3
1333,12,2012,16.0,6,2685,4,1,1,30,3
0,20,2013,10.0,4,0,6,2,2,30,3
5117,6,2013,21.0,7,0,4,1,1,30,3
6,6,2013,12.0,7,6178,3,2,2,30,3
29,47,2007,14.0,6,0,3,2,3,40,3
4101,20,2007,19.0,7,0,4,2,1,60,2
42,45,2011,14.0,5,0,5,2,2,30,3
158,41,2013,17.0,5,0,4,2,2,30,3
40,43,2005,11.0,7,0,3,3,5,60,3
0,50,2005,17.0,4,0,6,2,1,60,2
0,5,2005,14.0,6,5267,6,2,2,30,3
0,35,2007,17.0,6,0,6,2,1,30,3
322,45,2005,7.0,4,2,3,2,1,70,2
355,43,2005,22.0,1,0,3,1,1,60,2
561,5,2009,10.0,6,561,3,2,3,40,3
400,1,2013,19.0,7,0,3,1,1,30,3
1,12,2006,18.0,4,0,2,2,1,70,3
136,10,2007,9.0,3,0,6,1,1,30,3
548,60,2010,18.0,3,0,3,2,1,70,3
329,43,2013,21.0,4,7201,3,2,1,30,3
4020,1,2009,8.0,7,4020,3,1,2,40,3
34,43,2012,17.0,6,0,3,2,1,70,3
3040,55,2013,9.0,2,0,3,2,1,30,3
75,41,2013,10.0,7,29,6,2,1,30,2
0,50,2006,13.0,1,0,6,2,2,30,3
45,20,2009,20.0,4,0,3,2,2,40,3
20,46,2014,23.0,7,0,3,2,1,30,3
669,6,2007,16.0,7,0,3,2,1,30,3
6246,4,2005,10.0,1,0,4,2,1,30,3
26,46,2012,15.0,6,0,3,1,1,30,3
0,6,2013,4.0,1,0,6,3,2,20,2
458,22,2012,15.0,3,0,3,3,2,60,2
0,4,2013,17.0,1,0,6,2,1,20,3
350,54,2007,10.0,4,0,3,2,3,50,2
729,14,2005,13.0,6,0,5,1,1,30,2
1296,41,2005,16.0,6,296,6,2,1,30,3
4102,20,2011,13.0,6,0,4,1,1,30,3
5710,12,2014,18.0,5,0,6,1,1,30,3
0,92,2012,15.0,1,0,6,1,1,30,3
15,32,2010,1.0,6,0,3,1,1,60,2
0,48,2013,18.0,5,0,5,1,1,30,3
0,55,2011,8.0,3,0,6,2,1,30,3
176,42,2013,9.0,7,0,3,2,2,40,3
500,21,2010,20.0,3,500,3,3,2,70,3
0,1,2009,16.0,1,0,6,1,1,30,3
3220,1,2009,21.0,3,0,3,2,1,30,3
6,40,2010,20.0,7,0,3,4,2,60,3
5144,5,2009,8.0,5,0,4,2,1,30,3
0,46,2006,20.0,2,0,6,1,1,40,3
413,12,2014,13.0,6,0,5,2,1,30,3
1954,43,2007,15.0,5,1954,6,1,2,30,2
50,33,2006,19.0,3,0,3,1,1,40,2
301,1,2014,13.0,5,0,3,1,1,30,3
4,61,2011,16.0,3,0,1,2,1,70,3
0,12,2005,16.0,5,1261,6,2,1,40,3
0,95,2007,13.0,6,0,6,1,1,30,3
61,35,2011,17.0,5,0,5,1,1,30,3
0,52,2010,17.0,3,0,6,2,1,30,2
1780,33,2009,15.0,2,932,5,3,2,30,3
0,42,2005,13.0,5,0,6,2,1,30,3
420,52,2014,8.0,2,0,3,2,1,30,3
3068,55,2011,17.0,7,35,4,1,1,30,2
390,50,2013,13.0,4,0,3,2,1,30,3
56,6,2006,12.0,1,0,1,2,3,70,3
0,3,2014,12.0,4,0,6,2,1,30,3
245,36,2011,16.0,2,261,5,2,2,60,3
0,16,2012,10.0,5,614,6,1,1,60,3
502,10,2010,22.0,6,0,5,2,1,30,3
4067,62,2009,20.0,7,0,3,2,1,40,3
5430,60,2005,16.0,3,0,4,1,2,60,3
0,1,2005,11.0,3,0,6,1,1,30,2
104,1,2013,18.0,6,0,3,1,1,30,3
0,6,2005,17.0,3,0,6,2,1,30,3
466,1,2010,10.0,3,472,4,2,1,30,3
2217,1,2011,17.0,4,0,3,2,1,30,2
8019,53,2012,1.0,1,0,5,1,2,30,2
120,42,2009,16.0,3,0,3,2,1,60,3
21,46,2014,21.0,7,0,3,1,1,70,2
0,47,2005,9.0,3,0,6,2,1,30,3
1311,10,2007,16.0,6,326,4,2,1,30,2
212,1,2006,18.0,3,212,3,2,1,30,3
0,22,2009,15.0,3,0,6,2,1,30,3
164,16,2010,18.0,7,0,3,1,1,40,3
0,4,2011,7.0,6,0,6,2,1,30,3
134,42,2009,3.0,6,0,3,1,6,40,3
58,5,2007,19.0,4,0,3,3,3,40,2
48,61,2012,18.0,4,0,3,2,1,30,3
38,22,2012,13.0,3,0,3,2,1,30,3
11,35,2005,19.0,7,0,1,2,2,70,2
0,6,2010,19.0,2,0,5,2,1,30,3
4500,34,2014,16.0,5,8026,3,1,1,30,3
0,1,2014,12.0,3,0,5,1,1,30,3
400,1,2006,16.0,6,4201,3,1,1,30,2
0,1,2010,12.0,6,0,5,1,1,30,3
308,43,2010,9.0,5,3383,3,2,1,40,3
609,31,2007,17.0,2,0,3,1,1,30,2
2120,47,2009,12.0,5,2120,4,2,1,30,3
1159,42,2005,11.0,6,0,3,1,1,30,3
303,44,2007,12.0,3,0,3,2,1,70,3
460,21,2012,10.0,3,40,3,2,1,30,3
770,36,2013,21.0,5,0,5,1,1,60,2
0,1,2011,15.0,2,0,6,2,1,30,3
0,95,2014,15.0,6,0,5,1,1,30,3
31,55,2006,17.0,4,0,3,1,1,50,2
6060,14,2010,20.0,7,0,4,2,2,40,3
589,4,2007,14.0,5,0,3,2,1,30,3
487,63,2011,13.0,6,0,3,2,1,40,2
0,97,2009,9.0,3,0,6,2,1,30,3
0,13,2005,18.0,2,0,6,4,2,30,2
3034,43,2014,7.0,4,7007,4,1,1,40,3
165,16,2006,6.0,1,0,3,2,2,30,3
483,60,2011,11.0,6,0,3,1,1,70,2
0,50,2007,0.0,4,0,6,2,1,30,3
1022,7,2009,18.0,6,0,5,1,1,20,3
3,21,2006,10.0,6,0,5,1,1,60,3
337,44,2013,17.0,5,0,3,2,1,30,3
30,50,2007,10.0,5,0,3,2,1,60,3
315,1,2006,10.0,5,0,3,2,1,30,2
920,92,2013,12.0,4,0,3,1,1,60,2
2,1,2013,11.0,5,0,3,2,1,30,2
4128,43,2014,18.0,5,495,3,3,2,30,3
475,63,2006,16.0,5,0,3,4,2,40,3
0,1,2013,18.0,7,0,6,1,1,30,3
0,6,2007,14.0,1,0,6,2,1,30,3
0,97,2007,23.0,3,0,6,1,1,30,3
165,12,2013,12.0,5,1427,3,2,1,30,2
61,14,2005,8.0,5,0,3,3,1,30,3
338,55,2013,14.0,3,0,3,1,1,40,2
0,1,2014,5.0,4,0,5,2,1,30,3
2201,47,2007,20.0,6,0,4,2,1,30,3
310,1,2011,18.0,5,0,4,2,1,30,3
0,95,2006,17.0,6,0,6,3,1,60,3
233,45,2010,22.0,7,0,5,1,1,30,3
50,7,2013,9.0,2,0,3,1,1,30,3
361,52,2005,15.0,4,0,3,2,1,60,3
231,46,2013,9.0,4,0,3,1,1,30,3
259,47,2006,8.0,1,0,3,3,2,50,3
329,54,2005,23.0,2,0,5,2,1,20,3
25,45,2014,13.0,3,0,1,2,1,70,3
554,5,2012,12.0,2,554,3,2,1,30,3
467,61,2013,13.0,7,0,3,3,2,70,2
4123,20,2010,13.0,4,0,3,2,1,30,3
4000,1,2006,19.0,3,0,3,1,1,30,3
5072,22,2009,10.0,4,5072,4,2,1,30,3
112,1,2011,9.0,5,0,3,2,1,30,3
462,20,2006,15.0,7,4208,3,2,2,30,3
0,50,2007,9.0,3,0,6,2,1,30,3
0,1,2005,9.0,5,0,5,3,1,30,3
1072,41,2012,9.0,7,1072,3,2,1,40,3
1209,1,2014,13.0,1,0,3,3,1,30,3
205,1,2007,8.0,5,20,3,2,2,30,3
788,97,2010,19.0,4,0,4,2,1,30,3
5,1,2005,14.0,2,0,3,1,1,30,3
1,12,2005,20.0,6,0,2,2,2,70,2
0,5,2010,10.0,3,0,6,2,2,30,3
3201,33,2010,18.0,4,5418,6,2,3,30,3
3072,50,2012,3.0,7,0,3,2,2,60,2
3074,55,2013,13.0,7,0,4,2,4,30,3
0,4,2006,18.0,7,0,6,3,1,30,3
0,50,2012,19.0,3,0,6,1,1,60,3
3090,44,2011,12.0,7,0,3,2,1,40,3
48,62,2013,17.0,5,0,3,2,1,50,3
6,7,2013,9.0,3,0,1,3,5,70,3
5058,5,2009,15.0,2,5038,3,2,1,30,3
1344,23,2005,22.0,2,1347,6,2,2,30,3
6134,13,2006,4.0,1,0,4,1,2,30,1
361,54,2005,3.0,6,0,3,1,1,70,3
0,16,2013,15.0,2,0,6,2,1,30,3
21,1,2005,13.0,5,0,3,2,1,30,3
0,5,2011,7.0,4,0,6,2,1,30,3
576,6,2005,7.0,3,576,3,1,1,30,3
0,5,2014,17.0,3,-1,6,2,1,30,3
113,34,2011,22.0,2,0,5,2,1,60,3
69,46,2013,16.0,2,0,5,2,1,60,3
155,53,2006,22.0,4,435,5,2,1,40,3
31,45,2012,23.0,4,3,3,1,1,50,3
4102,20,2010,17.0,3,4025,4,1,1,30,3
6,6,2007,17.0,4,0,3,1,1,30,3
2130,45,2013,15.0,2,-1,4,1,1,30,2
5049,5,2011,20.0,5,0,3,2,1,30,3
0,50,2013,15.0,6,0,6,1,1,30,3
0,14,2006,15.0,7,0,6,1,1,30,3
5145,6,2006,18.0,5,0,3,2,1,30,3
224,1,2006,10.0,3,224,4,1,1,30,2
167,11,2010,7.0,6,0,3,1,1,60,2
229,46,2009,18.0,5,0,3,1,1,30,3
8,97,2011,2.0,7,8,3,1,1,70,2
77,97,2010,16.0,7,762,3,2,1,30,3
627,6,2014,17.0,5,0,3,2,1,30,3
0,44,2007,11.0,1,35,6,2,2,60,3
3049,55,2009,10.0,2,0,3,2,1,30,3
509,1,2007,15.0,2,0,4,2,1,30,3
38,52,2011,15.0,5,0,3,2,1,60,3
432,52,2007,15.0,3,0,3,2,1,30,3
420,14,2011,23.0,6,621,5,2,1,30,3
0,97,2011,10.0,2,0,6,1,1,20,3
5,40,2006,13.0,2,0,3,1,2,40,2
6180,34,2012,12.0,1,6180,6,2,1,60,2
724,97,2010,14.0,5,724,3,2,1,30,3
2041,46,2005,17.0,5,2,4,2,2,30,3
0,7,2007,17.0,6,0,6,2,1,30,3
316,45,2007,15.0,7,0,3,1,1,50,3
4,52,2011,10.0,5,4174,3,1,1,30,3
0,16,2011,17.0,3,1038,6,2,1,30,3
0,13,2012,8.0,4,0,6,2,1,30,3
0,13,2010,16.0,6,0,6,1,2,30,3
565,5,2012,17.0,6,0,3,1,1,30,3
27,44,2014,17.0,3,0,3,2,1,30,3
595,3,2011,9.0,4,0,3,2,1,60,3
1290,10,2012,16.0,2,19,3,2,1,60,3
0,20,2006,2.0,6,4140,6,1,2,30,3
0,1,2007,18.0,4,0,5,2,1,30,2
0,20,2010,1.0,7,4145,6,2,2,30,3
130,42,2012,13.0,2,0,3,2,1,50,3
27,47,2014,7.0,3,0,3,2,1,70,3
21,1,2005,17.0,1,0,3,2,1,30,3
7155,43,2009,15.0,3,0,6,2,1,60,3
3390,55,2007,13.0,5,0,4,1,1,60,3
6003,34,2005,8.0,2,137,3,1,1,30,3
3120,52,2006,11.0,3,0,4,2,1,30,3
0,1,2012,15.0,5,0,6,2,1,30,3
0,13,2014,17.0,3,0,6,3,2,30,3
40,43,2014,16.0,2,0,3,1,1,50,3
0,97,2011,13.0,6,0,6,2,2,30,3
153,32,2012,16.0,1,0,3,2,1,60,3
5,22,2007,8.0,4,4386,3,2,3,60,3
4603,62,2014,14.0,3,0,4,1,1,30,2
0,44,2009,17.0,1,0,6,2,2,60,3
441,20,2014,17.0,1,4540,3,2,1,30,3
4,61,2013,12.0,2,0,1,2,1,70,3
74,97,2010,10.0,3,0,1,2,1,70,3
6,40,2013,13.0,7,6,3,2,1,30,3
2,46,2011,8.0,4,0,3,3,1,70,3
361,52,2009,22.0,6,0,3,1,2,40,3
52,32,2012,14.0,4,0,3,1,2,60,3
452,23,2011,19.0,6,452,3,2,1,50,3
406,1,2012,12.0,7,0,4,1,1,30,3
217,45,2014,9.0,5,217,3,3,2,60,3
4057,52,2010,8.0,3,0,4,1,1,30,3
74,97,2013,20.0,3,0,1,2,2,70,2
521,21,2010,13.0,7,0,3,2,1,30,3
34,20,2010,8.0,4,0,3,4,3,40,3
1,41,2012,5.0,4,0,2,2,1,70,3
0,1,2009,13.0,7,0,6,1,1,30,3
9,43,2006,23.0,5,438,5,1,1,30,3
0,22,2014,15.0,4,0,6,1,1,30,3
4146,41,2010,7.0,6,487,3,1,1,30,3
6180,6,2012,15.0,5,0,4,1,1,30,2
484,62,2011,17.0,5,0,3,3,2,60,3
0,3,2013,14.0,7,0,6,2,1,60,3
330,45,2006,20.0,4,0,6,2,2,40,3
0,4,2013,21.0,1,0,6,1,1,20,2
0,20,2005,8.0,5,0,6,2,2,30,3
540,7,2012,10.0,2,0,3,3,2,40,2
174,12,2012,15.0,3,0,3,1,2,60,3
251,1,2010,7.0,2,230,4,2,1,30,3
154,37,2007,7.0,3,3123,3,2,1,40,3
5493,23,2006,7.0,2,-1,4,2,1,60,3
1151,36,2012,7.0,3,258,3,2,1,60,2
23,12,2012,10.0,1,0,5,3,1,30,3
59,4,2006,11.0,1,0,3,2,1,60,2
0,42,2006,11.0,7,0,6,2,1,60,3
184,11,2005,11.0,7,6313,5,2,1,30,3
3037,44,2014,18.0,4,0,4,2,1,30,3
450,1,2014,12.0,7,0,4,2,1,30,3
503,1,2007,14.0,1,0,3,2,1,30,3
55,21,2007,12.0,4,0,6,1,1,30,3
418,7,2010,22.0,6,0,5,1,1,60,3
12,1,2005,15.0,6,12,3,2,1,30,3
0,50,2005,21.0,6,0,6,1,1,30,3
627,6,2010,11.0,6,0,3,2,2,30,3
18,50,2013,8.0,2,0,5,1,2,60,3
0,62,2007,15.0,1,0,6,2,3,30,3
1222,45,2012,8.0,5,0,6,2,1,30,3
816,97,2009,20.0,5,0,3,1,1,60,3
3298,50,2007,22.0,4,0,4,2,4,40,3
0,1,2009,4.0,3,0,6,1,1,30,3
87,45,2010,10.0,2,0,5,2,2,30,3
0,13,2012,14.0,6,0,6,2,1,30,2
2325,33,2009,15.0,7,1358,6,2,1,30,3
413,43,2014,22.0,1,0,3,1,1,70,1
0,6,2011,18.0,5,0,5,2,1,30,3
0,1,2013,10.0,6,0,6,1,1,30,2
29,30,2007,19.0,3,0,5,2,1,60,3
0,1,2012,13.0,7,0,6,2,1,30,3
49,22,2006,8.0,5,0,3,2,2,60,3
6,30,2006,13.0,7,0,3,1,1,30,3
6,4,2009,6.0,6,0,1,2,1,50,3
38,20,2005,13.0,4,0,3,2,1,40,3
480,33,2010,7.0,2,0,6,2,1,30,3
24,47,2009,22.0,5,0,3,1,1,40,3
0,11,2009,20.0,7,0,6,2,1,30,3
596,3,2012,11.0,1,0,3,1,1,60,3
4579,22,2007,12.0,2,0,4,2,1,30,3
0,1,2011,13.0,4,0,6,2,1,30,3
584,4,2011,9.0,5,0,3,3,3,70,3
3230,50,2005,2.0,1,0,4,1,1,60,3
0,44,2007,7.0,2,0,6,2,1,30,1
207,1,2005,20.0,2,0,3,2,1,30,3
6038,13,2007,18.0,3,0,3,2,1,40,3
5207,6,2006,13.0,5,0,4,2,1,40,3
0,31,2007,18.0,7,0,6,1,1,60,2
0,44,2009,10.0,1,0,6,2,1,30,3
0,20,2005,16.0,2,0,6,1,1,30,3
62,16,2011,9.0,1,62,1,1,1,70,3
15,11,2014,16.0,1,0,5,1,1,40,3
32,23,2006,10.0,6,46,5,2,2,60,3
279,1,2013,9.0,4,0,4,2,1,30,3
3,44,2006,2.0,6,0,3,2,1,60,3
4052,52,2007,20.0,5,0,4,2,1,30,2
0,52,2012,1.0,5,0,6,1,1,30,3
4,43,2006,8.0,5,7302,3,2,1,30,3
6144,6,2009,15.0,7,0,3,1,1,30,3
467,61,2014,23.0,7,0,3,1,2,60,2
0,61,2013,20.0,1,0,6,1,1,30,3
11,1,2007,15.0,5,0,3,1,1,30,2
37,52,2012,8.0,2,0,3,1,1,60,3
3020,44,2006,22.0,7,0,3,1,1,60,3
10,1,2012,8.0,5,0,3,2,1,30,3
0,52,2009,0.0,6,0,6,1,1,30,3
38,50,2013,5.0,3,0,3,2,2,70,3
550,60,2012,12.0,7,0,3,3,2,60,3
229,1,2012,22.0,1,3,4,1,1,30,3
1,33,2005,10.0,3,0,1,3,1,70,3
4155,43,2011,8.0,5,-1,3,2,1,30,3
4202,1,2013,17.0,7,0,3,1,1,30,2
70,97,2010,19.0,2,0,3,1,1,30,2
6,21,2010,16.0,4,0,1,2,1,70,3
6018,31,2005,13.0,6,203,4,3,4,30,3
575,6,2007,15.0,7,0,3,2,1,30,3
5119,60,2009,8.0,2,5126,3,2,1,60,3
184,10,2012,21.0,7,0,3,2,5,60,3
60,31,2007,15.0,7,0,3,1,1,30,3
660,35,2012,22.0,1,0,4,1,1,60,3
501,1,2014,17.0,5,0,3,2,1,30,3
0,1,2005,8.0,3,0,6,1,1,30,3
6122,13,2007,20.0,7,0,4,2,2,30,2
4439,23,2005,6.0,6,0,4,1,1,60,3
0,40,2007,16.0,4,0,6,1,2,30,3
580,5,2005,18.0,6,0,3,1,2,30,2
27,44,2010,7.0,3,0,3,2,1,70,3
13,1,2013,21.0,6,0,3,2,2,30,3
36,54,2013,11.0,3,0,3,2,2,50,3
0,20,2005,9.0,6,0,6,2,1,30,3
73,40,2006,19.0,3,0,5,2,1,60,3
1086,35,2005,13.0,5,1050,4,2,2,30,3
0,4,2007,17.0,2,0,6,4,1,30,3
231,46,2014,9.0,1,0,6,1,1,60,2
0,92,2012,8.0,2,0,6,2,1,30,3
0,46,2005,8.0,3,0,6,1,1,30,3
0,14,2006,19.0,4,0,6,1,3,60,3
0,4,2012,5.0,2,0,6,1,1,30,3
0,42,2011,11.0,7,0,6,1,1,20,3
177,1,2011,11.0,7,0,4,1,1,30,2
0,16,2009,18.0,4,0,6,1,1,60,3
0,62,2009,17.0,6,0,6,2,1,30,3
664,6,2012,15.0,5,58,3,1,1,40,1
345,54,2007,16.0,4,-1,3,3,2,30,3
595,3,2012,19.0,5,0,3,3,3,60,3
465,61,2006,16.0,4,0,3,2,4,30,2
3,44,2013,20.0,2,0,1,2,1,70,2
163,7,2006,18.0,5,0,5,2,1,30,2
267,21,2007,16.0,1,0,5,1,1,60,3
3603,46,2011,15.0,2,-1,6,1,1,30,3
2163,46,2010,12.0,5,0,4,2,1,30,3
