1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
671,4,2014,6.0,6,671,3,2,2,30,0
302,1,2007,10.0,7,0,3,1,1,30,0
4,43,2011,12.0,7,7156,3,2,1,60,0
1000,1,2012,13.0,2,0,3,1,1,30,0
3102,54,2005,22.0,5,0,3,1,1,30,1
530,7,2009,13.0,4,0,3,2,1,30,0
0,44,2006,7.0,4,0,6,2,1,30,1
6,7,2010,12.0,6,0,1,2,1,70,1
470,62,2012,7.0,4,0,3,2,1,70,1
0,95,2013,8.0,5,0,6,2,1,30,1
4183,43,2006,20.0,2,0,3,2,1,30,0
416,43,2010,13.0,3,0,3,3,3,30,1
41,20,2006,7.0,5,0,3,1,1,30,1
0,6,2011,17.0,7,0,6,2,1,30,1
4540,20,2011,21.0,5,0,3,2,2,30,0
0,47,2007,19.0,7,0,5,2,1,30,0
0,62,2010,15.0,2,0,6,2,7,30,0
35,55,2013,8.0,6,0,3,2,1,30,0
0,20,2013,15.0,2,0,6,1,1,30,0
215,1,2010,19.0,2,0,4,2,1,30,0
27,44,2014,16.0,6,0,1,3,14,70,1
4194,22,2012,13.0,7,0,4,2,3,30,0
4101,20,2006,14.0,7,0,3,2,2,30,1
40,1,2009,18.0,7,0,3,2,1,40,1
6082,14,2007,2.0,2,0,4,1,1,30,1
0,1,2014,8.0,2,0,5,2,1,30,1
0,4,2007,20.0,2,0,6,2,1,30,1
0,6,2005,15.0,6,0,5,2,1,30,1
4571,63,2011,8.0,4,0,4,2,1,60,0
0,6,2014,18.0,6,577,6,2,1,30,0
124,1,2011,21.0,4,109,3,1,1,30,1
461,20,2005,12.0,6,0,3,2,1,30,1
307,1,2005,16.0,6,0,3,2,3,30,0
454,1,2010,7.0,4,0,4,2,1,30,0
2,46,2007,16.0,4,0,3,1,1,30,1
5049,5,2012,16.0,6,5049,3,2,2,30,1
456,20,2009,17.0,3,0,3,2,1,40,1
7302,43,2010,16.0,5,0,6,1,1,30,0
9,91,2006,0.0,1,0,3,1,1,60,0
215,1,2012,16.0,1,0,3,2,1,30,0
0,22,2005,16.0,5,0,6,1,1,30,0
14,47,2013,7.0,2,0,5,2,2,30,1
112,30,2010,5.0,2,0,5,1,1,60,0
0,5,2005,22.0,5,0,5,2,1,30,1
0,44,2012,20.0,1,0,6,1,1,20,0
0,20,2011,8.0,2,0,6,1,1,30,1
0,62,2012,16.0,7,0,6,2,1,60,0
56,7,2006,18.0,3,0,1,5,3,70,1
1,35,2012,18.0,7,1,2,1,1,70,0
0,4,2011,19.0,6,0,6,1,1,30,1
405,10,2012,16.0,4,0,5,2,1,30,0
206,1,2007,7.0,3,2016,3,2,1,30,1
1205,1,2011,23.0,6,0,3,2,1,30,0
0,32,2011,10.0,2,0,6,3,1,40,0
0,52,2011,16.0,4,0,6,1,1,30,1
6075,31,2011,19.0,2,0,3,6,4,60,0
425,20,2011,12.0,2,0,4,4,1,30,1
355,43,2014,18.0,5,7302,3,1,1,30,0
0,4,2006,20.0,2,0,6,2,1,30,0
141,35,2009,12.0,3,1514,3,2,1,60,1
420,43,2012,7.0,5,0,3,2,1,20,0
5103,6,2005,17.0,5,34,3,2,1,30,1
106,1,2006,17.0,5,0,3,2,1,30,0
1205,1,2005,12.0,2,0,3,1,1,30,0
607,33,2005,14.0,1,0,3,1,1,60,1
6027,31,2007,19.0,2,0,4,1,1,30,0
0,62,2012,7.0,6,0,6,2,1,30,0
0,14,2010,15.0,5,0,6,1,1,30,0
258,46,2007,18.0,3,0,3,2,3,50,0
71,95,2014,18.0,1,0,3,1,1,30,0
537,7,2013,17.0,1,0,3,1,1,50,1
1257,12,2006,14.0,1,0,4,2,1,60,1
20,46,2011,8.0,1,0,3,2,1,70,0
413,43,2010,16.0,1,0,3,2,1,60,0
12,37,2005,11.0,6,8075,3,2,1,30,1
4119,62,2007,8.0,5,0,3,2,3,30,1
219,1,2013,7.0,6,0,3,2,1,30,1
6041,31,2010,8.0,5,157,4,2,1,30,0
4172,22,2005,8.0,4,0,3,2,1,60,0
0,54,2010,18.0,6,0,6,3,1,30,0
25,45,2012,15.0,2,0,3,1,1,30,1
267,47,2014,11.0,1,0,3,3,1,60,0
407,1,2010,12.0,4,0,3,2,1,30,1
261,36,2010,6.0,4,0,5,2,1,50,0
485,37,2010,8.0,2,484,5,2,1,60,0
25,1,2013,10.0,6,0,1,1,2,50,1
5272,21,2011,9.0,2,46,3,2,1,30,1
0,1,2014,12.0,1,0,6,2,1,30,1
5202,1,2013,10.0,2,503,3,1,1,30,0
0,32,2010,17.0,3,0,6,1,1,30,1
4171,53,2011,15.0,5,0,3,1,1,30,1
163,7,2012,15.0,3,56,5,2,1,40,0
4322,63,2014,7.0,4,0,4,2,1,30,1
10,1,2012,23.0,2,0,3,3,1,40,1
24,47,2013,7.0,5,0,3,2,2,50,0
61,6,2012,10.0,3,61,1,4,1,70,1
0,20,2005,21.0,2,0,6,1,1,30,0
0,5,2014,11.0,3,0,6,2,1,30,0
592,3,2012,15.0,1,0,3,2,1,30,1
33,44,2007,11.0,7,0,3,1,1,30,0
74,41,2012,17.0,3,-1,5,2,1,40,0
0,1,2010,8.0,4,0,6,1,1,30,1
0,32,2006,19.0,2,0,6,2,1,30,1
0,94,2012,16.0,3,0,6,1,1,30,0
181,41,2014,15.0,1,42,4,1,1,30,0
444,20,2011,5.0,5,4113,3,2,1,50,1
696,10,2011,12.0,1,0,3,2,2,60,0
14,35,2011,3.0,2,11,3,2,1,70,0
19,14,2014,13.0,3,0,3,2,1,30,0
3049,44,2009,4.0,7,0,4,1,1,30,1
0,42,2007,8.0,5,0,6,1,1,30,0
629,13,2007,22.0,4,0,3,1,1,30,1
0,94,2012,11.0,6,0,5,2,1,60,0
0,40,2006,16.0,5,0,6,2,1,30,1
656,13,2014,5.0,5,0,3,1,2,30,0
69,98,2011,17.0,7,721,5,1,1,30,0
217,45,2011,8.0,6,0,3,1,1,40,1
1309,35,2011,14.0,6,0,3,4,2,30,1
4027,43,2014,8.0,2,0,4,2,1,50,0
1122,37,2010,19.0,2,2827,4,2,1,30,1
260,41,2011,17.0,2,48,6,2,1,30,1
0,16,2006,9.0,6,0,6,2,1,30,0
629,13,2005,13.0,1,0,3,3,4,30,0
1075,36,2012,10.0,7,0,3,1,1,60,0
40,1,2013,15.0,1,406,3,1,1,30,0
320,45,2011,7.0,5,0,3,3,1,40,0
2210,1,2012,6.0,3,2210,4,2,1,30,0
0,23,2014,17.0,3,0,6,2,1,30,1
0,60,2007,15.0,1,0,6,1,1,30,0
706,95,2005,13.0,6,0,3,2,2,60,0
4015,45,2007,20.0,2,0,6,3,1,30,1
80,53,2010,14.0,4,0,5,2,1,30,1
0,1,2013,15.0,2,0,5,1,1,30,0
88,41,2014,14.0,7,405,5,2,1,30,1
303,54,2007,15.0,7,0,3,2,2,60,1
4109,20,2005,8.0,5,0,4,1,1,30,0
11,36,2010,17.0,5,134,3,2,1,60,1
428,34,2007,15.0,3,0,3,1,1,60,0
7202,45,2006,14.0,4,0,6,2,2,30,1
553,5,2005,7.0,1,0,3,1,5,30,0
577,6,2007,17.0,6,0,3,2,1,30,1
1119,37,2013,19.0,6,245,4,2,4,60,0
1517,33,2007,18.0,2,0,6,1,1,30,1
70,95,2012,14.0,6,0,3,2,1,30,0
590,3,2005,14.0,4,0,3,2,4,60,0
211,1,2011,8.0,6,0,3,1,1,30,1
140,43,2006,15.0,4,9,5,1,1,30,1
1301,35,2007,20.0,3,0,3,2,1,60,1
57,43,2005,12.0,2,0,5,2,2,60,1
582,4,2005,6.0,6,0,3,2,1,60,1
256,46,2011,13.0,7,0,6,1,1,30,0
0,5,2007,19.0,3,0,6,2,1,30,1
365,54,2006,19.0,5,0,3,2,1,30,1
5324,33,2012,3.0,1,0,4,1,2,40,0
1040,35,2014,8.0,5,0,4,2,1,40,0
556,7,2012,10.0,3,0,3,2,1,70,1
682,4,2005,19.0,5,0,3,1,2,30,0
0,22,2010,12.0,7,0,6,2,1,30,1
0,4,2006,13.0,2,0,6,1,1,30,0
0,22,2006,20.0,2,0,6,1,1,30,1
0,1,2012,22.0,3,0,6,2,1,30,1
0,14,2009,9.0,5,314,6,1,1,30,1
917,94,2011,5.0,4,0,3,1,1,60,0
77,97,2006,17.0,6,0,3,2,3,30,1
60,6,2009,14.0,7,60,1,3,1,60,1
30,50,2012,20.0,1,0,3,1,2,60,0
12,1,2011,10.0,6,0,3,3,1,40,0
7434,33,2007,8.0,2,0,6,2,1,30,1
42,23,2012,9.0,1,0,1,1,1,70,1
134,10,2005,9.0,7,0,5,1,1,30,1
261,36,2007,7.0,4,0,5,2,1,50,1
49,22,2011,2.0,1,0,3,1,1,60,0
4,43,2009,18.0,2,0,3,2,3,40,0
5160,6,2006,19.0,6,0,4,2,3,60,0
47,36,2007,10.0,7,0,3,3,2,70,1
221,31,2013,18.0,5,0,5,2,1,30,1
147,10,2006,9.0,5,0,5,2,1,30,1
4208,22,2011,8.0,6,0,4,2,1,30,1
0,13,2011,16.0,7,0,6,2,1,30,0
278,45,2010,11.0,1,0,4,1,1,30,0
7615,53,2013,19.0,6,0,6,1,1,30,1
513,21,2005,6.0,2,0,3,1,1,60,1
4385,22,2007,17.0,4,0,4,4,3,60,1
0,14,2009,14.0,7,0,6,1,1,30,1
0,1,2012,20.0,5,0,6,2,1,30,1
301,1,2005,0.0,3,0,3,1,1,30,1
575,6,2012,17.0,2,0,3,2,1,30,1
930,93,2006,22.0,4,0,3,1,1,40,1
0,4,2010,16.0,4,0,6,1,1,30,1
4,52,2007,16.0,6,0,1,1,3,70,1
5327,33,2010,10.0,2,1383,4,2,1,30,1
467,61,2005,14.0,7,364,3,2,1,30,1
49,4,2005,13.0,5,5248,3,2,3,50,0
0,36,2014,11.0,6,0,6,2,1,30,0
38,52,2006,11.0,6,0,3,2,1,30,1
2,46,2006,19.0,4,0,3,2,1,50,1
0,95,2009,0.0,4,0,6,1,2,30,0
0,47,2014,18.0,6,0,6,2,2,30,1
104,1,2005,12.0,7,0,3,1,1,30,0
25,45,2005,23.0,1,0,1,5,1,70,0
468,61,2009,21.0,3,0,3,2,2,60,0
4174,20,2011,7.0,1,0,4,1,1,30,1
0,4,2011,20.0,3,0,6,1,1,30,1
214,1,2010,9.0,7,0,3,2,1,30,0
38,50,2006,17.0,6,0,3,2,1,60,1
0,22,2009,10.0,2,435,6,1,1,30,0
198,95,2010,13.0,7,1345,3,2,1,60,1
15,16,2014,9.0,7,63,3,2,1,40,1
0,20,2012,3.0,1,0,6,1,2,30,0
0,1,2005,7.0,4,0,6,1,1,30,0
12,55,2006,15.0,2,0,5,1,2,60,0
23,47,2011,6.0,3,0,3,2,1,40,1
866,91,2006,3.0,7,0,3,1,1,40,0
49,7,2010,15.0,2,0,3,2,1,40,1
40,43,2013,22.0,7,4012,3,1,2,60,1
1,40,2010,18.0,3,5120,1,2,1,70,1
3234,50,2007,10.0,3,0,4,1,1,30,0
5250,4,2007,17.0,1,0,4,1,1,30,0
112,1,2006,20.0,2,112,3,2,1,30,1
0,4,2006,17.0,7,0,6,2,3,30,1
46,53,2010,11.0,3,284,3,3,1,60,0
3279,50,2005,21.0,5,0,4,1,2,60,0
0,36,2013,15.0,5,0,6,2,3,60,0
353,55,2007,20.0,1,353,3,2,2,30,1
0,1,2010,15.0,4,0,6,1,1,30,1
388,50,2011,5.0,2,0,3,1,1,60,1
6,4,2005,22.0,7,0,1,2,1,70,0
6060,14,2014,16.0,2,0,4,2,1,60,0
11,1,2011,7.0,3,0,3,3,1,30,1
61,13,2007,20.0,6,0,3,2,1,40,1
1198,35,2007,8.0,4,0,3,3,1,60,1
0,63,2010,19.0,4,0,6,1,1,30,1
3,21,2007,17.0,3,5,6,2,2,60,0
5120,40,2005,10.0,6,0,3,2,2,60,0
1380,17,2014,13.0,2,0,4,1,1,30,1
10,12,2013,19.0,2,0,6,1,1,30,0
337,44,2006,10.0,5,0,3,2,1,50,0
30,44,2006,14.0,4,3272,3,2,3,30,0
0,5,2009,22.0,5,0,6,2,1,30,1
6146,13,2011,10.0,3,6265,4,1,1,30,1
17,32,2012,19.0,6,0,3,3,2,60,0
5000,21,2010,19.0,6,0,4,1,1,30,1
309,1,2011,16.0,4,308,3,1,2,30,0
13,42,2005,21.0,6,0,3,1,1,30,0
0,32,2013,12.0,4,0,6,1,2,30,1
459,20,2006,10.0,3,0,3,1,1,30,1
1108,36,2009,11.0,1,0,4,3,3,60,0
518,21,2010,3.0,6,0,3,1,4,60,0
203,1,2010,17.0,2,301,3,1,1,30,1
0,1,2012,12.0,3,0,6,1,1,30,0
165,12,2007,15.0,2,0,3,2,2,30,0
217,1,2014,18.0,4,217,3,1,1,30,0
0,62,2011,16.0,6,0,6,2,1,30,1
0,11,2009,20.0,7,0,6,2,1,30,1
4311,54,2009,9.0,5,0,3,1,2,40,0
682,31,2006,10.0,2,0,4,2,4,30,0
41,1,2009,6.0,2,0,3,2,1,30,1
46,16,2009,17.0,5,0,3,2,1,30,1
184,10,2013,15.0,3,0,3,1,1,30,0
27,47,2005,14.0,2,27,3,2,1,70,1
46,22,2013,10.0,4,0,3,2,2,60,0
0,20,2007,15.0,2,0,6,2,1,30,1
6161,12,2007,13.0,6,0,4,2,1,60,1
0,97,2005,17.0,6,0,6,2,1,30,1
0,16,2010,16.0,3,0,6,2,1,30,0
511,1,2009,10.0,4,0,4,1,2,30,0
3102,54,2013,9.0,5,0,3,3,2,60,1
12,37,2009,15.0,6,1126,3,2,3,70,0
556,7,2006,19.0,7,612,3,1,1,60,0
0,14,2005,23.0,6,0,6,2,1,30,1
606,33,2007,16.0,4,0,3,1,1,30,0
216,10,2012,8.0,3,0,5,2,1,30,1
0,1,2005,16.0,3,0,6,2,1,30,1
0,1,2005,5.0,2,0,6,1,1,30,0
3,44,2010,22.0,1,0,1,3,1,70,0
0,1,2012,14.0,5,0,5,1,1,30,0
0,1,2007,18.0,6,0,6,2,1,30,0
170,12,2005,12.0,1,0,3,2,1,60,0
13,42,2013,18.0,6,0,3,2,2,30,0
1202,1,2012,6.0,1,11,3,2,1,30,0
3078,55,2013,17.0,3,0,4,2,2,60,0
0,4,2014,11.0,1,0,6,1,1,30,0
388,50,2012,15.0,3,0,3,2,2,60,1
1018,10,2014,11.0,7,1231,3,2,1,30,0
34,6,2013,15.0,2,34,3,1,1,30,0
0,1,2013,18.0,3,0,6,2,1,30,1
0,13,2005,17.0,5,0,6,2,1,30,1
350,54,2007,10.0,4,0,3,2,3,50,0
422,12,2012,12.0,2,3077,5,2,1,30,1
201,48,2013,17.0,4,0,3,3,2,30,1
409,41,2010,16.0,2,0,6,1,1,30,0
115,1,2006,13.0,5,0,3,1,1,30,0
0,30,2013,14.0,3,-1,6,2,2,30,1
660,40,2011,18.0,3,0,4,2,1,60,0
284,50,2009,16.0,4,0,5,2,1,60,1
2,46,2005,5.0,7,0,3,2,2,70,0
0,5,2012,17.0,2,0,6,2,1,30,0
355,7,2014,16.0,7,0,5,2,1,60,0
0,52,2006,22.0,1,0,6,2,2,30,1
0,47,2010,8.0,4,0,6,1,1,30,1
51,23,2010,12.0,4,597,3,2,1,30,0
6282,11,2014,14.0,1,0,4,2,1,60,1
6119,13,2005,20.0,1,0,4,2,1,30,0
215,1,2006,8.0,5,0,3,2,2,30,1
105,1,2010,19.0,6,0,3,1,1,30,0
8,97,2014,22.0,2,739,3,1,1,30,1
4049,61,2006,21.0,2,0,3,2,1,30,0
34,6,2012,8.0,3,0,3,2,1,40,0
4,1,2012,0.0,6,316,3,2,1,30,1
0,1,2010,10.0,2,0,5,2,2,30,1
3073,55,2007,13.0,2,0,4,3,4,30,1
0,4,2007,18.0,6,0,6,1,2,30,0
406,1,2005,17.0,2,406,3,4,1,30,1
10,1,2005,21.0,2,0,3,2,2,40,0
6062,4,2005,20.0,4,0,3,1,1,30,0
1051,42,2005,15.0,4,0,4,2,2,60,1
249,46,2006,9.0,3,0,3,2,1,60,0
14,35,2011,15.0,6,0,3,4,5,70,1
778,97,2006,15.0,2,0,4,1,1,70,0
0,44,2006,17.0,2,0,6,2,1,30,1
565,5,2012,17.0,5,0,3,2,4,70,0
320,45,2005,14.0,3,0,3,3,3,30,1
25,45,2014,6.0,6,0,1,2,1,70,1
1303,35,2007,9.0,5,231,3,2,2,60,1
497,60,2013,17.0,5,0,3,2,3,60,0
2,1,2012,9.0,3,221,3,2,1,30,0
1380,17,2013,11.0,7,0,4,1,1,30,0
6,40,2006,9.0,7,0,3,3,2,60,1
873,36,2011,16.0,1,0,5,1,1,30,0
0,22,2013,20.0,7,0,6,2,1,30,1
680,6,2012,8.0,2,0,3,2,1,30,1
0,92,2010,18.0,7,0,6,2,1,30,1
1,12,2012,19.0,3,0,5,1,1,60,0
5085,4,2006,13.0,6,0,3,2,2,30,0
124,1,2013,11.0,4,0,3,1,1,30,1
0,20,2013,1.0,6,0,6,2,2,30,0
23,47,2012,4.0,2,272,3,1,1,70,0
0,1,2009,15.0,4,227,6,1,1,30,1
5076,34,2014,18.0,2,4500,3,2,1,40,0
811,96,2006,17.0,1,0,3,1,1,60,0
212,1,2007,10.0,7,0,3,2,1,30,1
425,20,2006,22.0,5,0,4,2,1,30,0
0,46,2013,0.0,5,0,6,2,3,30,0
619,30,2006,13.0,7,0,3,2,1,60,0
4,61,2007,16.0,4,0,1,2,2,70,1
5242,4,2005,12.0,7,0,4,2,1,60,1
0,11,2010,2.0,6,0,6,1,1,30,0
3075,50,2006,12.0,2,0,3,1,1,60,1
0,7,2010,21.0,6,0,6,2,1,30,0
682,31,2005,5.0,4,0,4,2,2,30,0
10,1,2006,15.0,7,154,3,1,1,30,0
129,42,2012,18.0,2,0,3,2,1,30,0
444,20,2011,16.0,4,0,3,2,1,40,0
676,6,2010,16.0,4,0,3,1,1,30,0
0,44,2011,20.0,6,0,6,2,1,30,1
4054,62,2010,20.0,6,0,3,1,1,30,0
129,43,2006,18.0,6,1027,5,2,1,60,0
0,50,2007,22.0,7,0,6,1,1,30,1
4,1,2010,19.0,3,0,1,3,2,50,0
1277,17,2005,23.0,6,0,4,1,1,30,1
0,1,2012,19.0,5,0,6,2,2,30,0
6157,13,2010,18.0,2,0,4,2,2,30,1
3404,44,2011,8.0,3,0,4,1,1,30,1
7,95,2005,14.0,7,7007,3,2,1,60,1
6,3,2005,20.0,6,0,3,1,1,30,0
0,52,2006,8.0,3,0,6,1,1,30,1
0,97,2013,16.0,6,0,6,2,1,30,1
0,97,2007,17.0,4,0,6,1,1,30,1
60,33,2014,8.0,4,0,3,1,1,60,0
2150,44,2014,19.0,2,0,4,2,1,30,1
0,13,2013,22.0,2,0,6,2,1,30,1
13,42,2012,15.0,3,130,3,3,1,50,1
525,60,2011,11.0,3,0,3,1,1,60,0
0,6,2006,22.0,1,0,5,2,1,30,1
644,13,2011,7.0,3,0,3,2,1,60,1
0,1,2012,13.0,2,0,6,1,1,30,1
109,1,2014,17.0,4,0,3,2,1,30,1
4348,22,2012,13.0,5,0,4,1,2,60,0
509,43,2006,8.0,4,4146,3,2,1,70,1
4067,62,2007,14.0,3,0,3,3,1,30,0
540,5,2007,12.0,7,0,3,2,1,30,1
3059,50,2006,22.0,7,0,3,2,4,60,0
39,50,2007,13.0,7,0,3,4,2,60,0
248,45,2006,20.0,5,3281,5,2,2,30,1
2,46,2010,19.0,6,0,3,2,1,70,0
5145,6,2011,12.0,5,0,3,3,1,30,1
406,1,2011,13.0,5,0,3,2,2,30,1
4217,20,2011,14.0,2,4217,4,1,2,30,1
41,22,2009,19.0,6,0,3,2,2,60,0
0,20,2005,20.0,6,0,6,2,1,30,0
89,41,2013,14.0,1,0,5,3,2,30,0
4202,1,2013,17.0,7,0,3,1,1,30,0
1,30,2013,21.0,3,0,1,3,2,70,1
5023,30,2007,19.0,7,5035,4,2,4,30,0
83,97,2010,16.0,7,0,3,2,2,60,0
60,6,2006,10.0,7,0,1,2,2,70,1
0,20,2006,17.0,4,0,6,1,1,30,0
140,37,2012,10.0,1,0,3,2,3,50,0
580,6,2010,20.0,7,0,3,2,2,50,1
0,5,2007,21.0,6,0,6,2,2,40,0
60,31,2010,5.0,1,0,3,1,3,60,0
42,22,2005,0.0,2,0,1,2,3,70,0
351,55,2014,14.0,7,3069,3,2,1,30,0
0,42,2014,17.0,3,0,6,1,1,30,0
328,30,2012,14.0,3,0,5,2,2,30,1
5032,21,2006,18.0,5,-1,4,2,1,30,0
0,1,2009,15.0,3,0,6,1,1,30,1
20,46,2006,10.0,3,0,1,1,2,70,1
428,23,2005,9.0,2,3136,3,2,1,30,1
38,30,2011,14.0,6,38,3,1,1,70,0
565,5,2007,22.0,6,0,3,2,4,30,0
533,7,2013,22.0,2,0,3,2,1,30,0
275,47,2009,20.0,5,0,3,2,2,60,0
3036,1,2005,8.0,5,203,3,1,1,30,0
0,4,2005,13.0,1,0,6,2,1,60,0
14,37,2010,12.0,4,14,3,2,1,70,1
0,14,2006,18.0,5,0,6,2,1,30,1
372,21,2006,18.0,2,0,5,2,2,30,1
3250,50,2007,6.0,2,0,4,1,1,60,1
1248,12,2013,6.0,4,0,4,3,6,60,0
1188,32,2011,5.0,4,0,4,2,2,60,0
455,1,2005,7.0,5,0,4,2,1,30,1
0,13,2005,16.0,4,0,6,2,1,30,1
0,16,2009,16.0,6,0,6,1,1,30,0
0,11,2011,13.0,4,0,6,2,2,30,0
609,31,2005,17.0,2,0,3,1,1,30,1
5119,60,2006,11.0,2,0,4,1,1,60,1
1202,1,2005,8.0,4,0,3,1,2,30,0
0,50,2013,11.0,3,0,6,1,2,30,0
46,31,2010,12.0,7,6097,3,2,1,60,1
605,34,2011,13.0,3,0,3,2,2,60,0
4109,20,2009,7.0,7,0,4,1,1,30,0
4020,1,2011,14.0,4,0,3,1,1,30,1
108,47,2013,17.0,2,0,5,1,2,60,1
5,23,2011,23.0,2,0,3,2,3,60,0
404,1,2006,13.0,7,404,3,1,1,30,0
60,53,2012,15.0,5,0,6,1,1,30,0
0,6,2006,13.0,5,0,5,2,1,30,1
6252,4,2006,6.0,6,0,4,1,1,30,0
1352,42,2005,9.0,5,0,4,2,1,40,0
4,52,2007,13.0,2,0,3,3,1,30,1
266,1,2012,10.0,5,0,4,1,1,30,1
13,42,2006,10.0,5,0,3,1,1,30,0
5374,7,2011,17.0,6,0,4,1,1,30,0
272,47,2010,18.0,4,0,3,1,1,60,0
0,13,2009,15.0,5,0,6,1,1,30,0
31,44,2011,10.0,6,0,3,2,1,60,0
147,55,2007,10.0,1,0,5,1,1,30,1
0,1,2013,18.0,5,0,6,2,2,30,0
33,44,2009,5.0,7,0,3,2,5,40,0
44,22,2007,18.0,3,4440,3,2,1,40,0
4,1,2006,17.0,4,0,3,1,1,40,0
3024,44,2011,7.0,5,0,3,1,1,30,0
1269,45,2012,7.0,6,226,6,2,1,30,1
4502,33,2014,19.0,7,0,5,1,1,60,1
0,5,2010,15.0,6,0,6,2,2,30,0
1,35,2006,0.0,1,0,3,1,2,70,0
48,62,2013,17.0,5,0,3,2,1,50,1
465,61,2007,13.0,1,0,3,1,3,60,0
0,50,2006,20.0,6,0,6,2,1,60,1
907,96,2005,15.0,1,0,3,3,5,60,0
527,21,2012,11.0,7,66,3,2,1,30,1
0,62,2013,20.0,4,0,6,1,1,30,1
5063,22,2012,19.0,2,0,4,1,1,40,1
0,35,2006,16.0,2,0,6,1,1,30,1
1058,10,2012,0.0,5,1600,3,1,1,30,0
598,1,2011,14.0,3,0,3,2,1,30,0
682,31,2005,9.0,6,0,4,1,1,30,1
4130,43,2005,8.0,6,0,3,2,1,60,0
0,97,2007,9.0,7,0,6,2,1,40,1
50,21,2012,17.0,5,0,3,3,4,30,1
5209,4,2012,2.0,7,0,3,1,1,60,0
0,16,2010,15.0,4,0,6,2,1,30,1
0,5,2012,9.0,5,0,6,1,1,30,1
1033,16,2013,18.0,6,0,3,1,1,40,0
664,6,2007,11.0,4,664,3,1,2,30,0
7,3,2007,15.0,6,0,3,2,2,30,1
57,31,2005,16.0,3,0,5,3,2,60,0
422,22,2005,1.0,6,0,3,1,2,30,0
40,43,2009,16.0,7,0,3,1,1,70,0
4304,46,2010,13.0,4,0,6,2,1,30,1
3110,12,2012,0.0,7,3110,6,2,1,30,1
0,1,2005,9.0,4,0,6,1,1,30,0
3091,55,2007,22.0,5,0,4,1,1,60,1
96,92,2009,15.0,5,0,3,3,1,60,1
1,14,2009,14.0,5,0,1,2,1,70,1
0,16,2013,16.0,3,0,6,2,1,30,0
177,1,2013,16.0,1,12,4,2,1,30,1
0,97,2007,7.0,5,0,6,1,1,30,0
0,1,2005,12.0,2,0,5,2,4,30,0
85,97,2007,23.0,1,0,3,1,1,60,0
50,30,2006,10.0,7,515,3,2,1,70,0
286,61,2006,0.0,1,1020,5,1,1,30,1
0,97,2012,21.0,7,0,6,1,1,30,1
0,7,2012,1.0,1,0,6,1,1,30,0
1364,12,2012,13.0,4,1364,4,1,1,30,1
123,1,2011,21.0,5,0,3,2,1,30,0
49,22,2006,17.0,6,0,3,3,4,50,1
0,52,2009,7.0,4,0,6,1,1,30,1
38,52,2006,15.0,2,0,3,2,1,40,0
0,44,2007,18.0,4,0,6,2,1,30,1
901,95,2014,13.0,4,0,3,1,1,30,0
578,6,2009,6.0,1,0,3,2,1,30,1
0,4,2010,14.0,5,0,6,2,1,40,1
0,31,2007,13.0,1,0,6,2,2,30,1
158,41,2007,22.0,6,0,5,2,1,30,0
5441,60,2010,12.0,2,0,4,1,1,30,0
1,10,2012,5.0,5,0,3,1,1,70,1
0,40,2007,10.0,2,0,6,2,1,30,1
1006,42,2013,7.0,2,0,4,2,1,30,0
0,1,2007,9.0,7,0,6,1,1,30,0
2050,46,2014,16.0,4,0,4,2,1,30,1
0,62,2013,9.0,3,0,6,1,1,30,0
4,1,2012,23.0,6,0,3,2,1,30,1
4142,43,2005,17.0,5,0,3,2,1,60,0
315,1,2007,15.0,6,0,3,2,1,30,1
179,17,2005,17.0,6,179,3,2,1,30,1
6045,31,2006,11.0,4,0,4,2,1,60,1
0,50,2006,21.0,1,0,6,2,1,30,1
22,45,2006,17.0,3,0,3,2,1,50,0
7201,43,2009,20.0,4,7201,6,2,1,30,0
149,36,2006,7.0,5,450,3,4,5,70,0
0,46,2005,13.0,6,0,6,2,1,30,0
229,46,2010,8.0,5,20,3,3,2,30,1
689,37,2006,0.0,3,0,5,3,1,30,0
183,31,2012,3.0,7,609,5,1,1,30,0
467,61,2014,18.0,2,0,3,1,1,50,1
11,1,2014,19.0,6,1007,3,2,1,30,1
4155,43,2006,13.0,4,0,3,2,1,60,1
47,36,2014,14.0,1,0,3,1,2,70,0
4009,43,2012,9.0,1,4444,4,2,1,40,1
90,93,2006,12.0,4,0,3,1,1,30,0
3,44,2013,20.0,2,0,1,2,1,70,0
6,20,2014,7.0,4,0,1,2,1,70,1
6,30,2014,9.0,5,0,3,2,1,20,0
1202,1,2006,8.0,6,0,3,1,1,30,1
0,13,2012,12.0,3,0,6,2,1,30,1
3212,1,2013,7.0,6,323,3,2,1,30,1
4205,1,2005,8.0,6,0,3,2,1,30,1
31,45,2010,9.0,5,0,3,2,1,60,1
19,14,2012,13.0,1,0,3,2,1,30,0
455,1,2005,14.0,2,0,4,1,1,30,1
153,32,2012,16.0,1,0,3,2,1,60,1
244,45,2012,12.0,3,0,3,2,1,30,1
0,97,2014,11.0,2,0,6,3,4,30,1
4275,62,2011,20.0,2,0,4,2,1,30,1
692,10,2006,19.0,3,326,3,3,2,30,0
702,97,2012,6.0,6,0,3,1,1,60,1
147,36,2014,17.0,5,806,3,2,1,30,0
307,10,2006,20.0,3,1,5,2,1,30,1
